textID,text
dddcacea37,Just had some delicious sushi from niko niko on vermont and hollywood  mm
6a9023f1af, AWWWW  we`re gonna miss you!
0884900b33,ONLINE!
bde58be518,my fab broke
23304e66c0,Gremlin is asleep after a particularly challenging bedtime. I think it`s safe 4 me to go to bed -what a crazy Sat night for me!
e10a97ec7c," It`ll be worth the wait, I`m busting a gut here."
4c822b82fb, i`m sorry  today`s been nothing but a **** heartbreak
e9258e52e8,going to look at a bunch of open homes today. just to get a feel for the market. i think i`ve got a lot of saving to do...
42265e33ee,Good morning World! Happy Star Wars Day! May the 4th be with you!
da6549f668,"i want my ben and jerrys now lol, TWEET PEOPLE im bored"
30e24f4035,"watching Cavs game. LeBron James, my newest love!  36 pts for Cavs, 17 by LeBron!"
b4f9541a41, tweeten maar
e364d5cdd1,"ok, i have to turn off all of my twitter device updates until i get a new battery. phone goes from fully charged to dead in about 5 hours"
2e850a4143,iPhone SDK & I are going to become friends today. Even if it kills me
6398edc9df, http://twitpic.com/5wb0k - what a mess. we`re missing the bra strap.
3428badfea,_distel Maybe u have natural ability for languages  I envy u on that !!
98c3922518, look at your followers... your tweeps list will then be fully populated
9448f7cc71,Man i cant belive that you did what you did? Everything does not look as good as it is..
13e6733851,Beautiful sunshine when I woke up  but litterally 2 minutes later it starts to rain! I must be cursed.
cef540dee7,"  I blocked him too, lets hope it just goes away forever"
4375ecbb93,just gott home from work and now relaxing
a2b957c90e,I have a belly ache...
3655db3290, Feel hungry now   Cook for me pleaseYour food it`s my energy to work~
02006e6e62,Really wants to buy new clothes
c39c32af5a," HAHAHAHAHAHHAAAA god Randy, I miss you!  hope you`re having a great time buddy! catch a wave for me"
2e1eac90a5," we did! They came out cold  The cheese sauce was good, though."
4b49d1ebfc,UNC budget  cuts may rise to 18%   http://tinyurl.com/mdm5tp
b092dea94f, That is annoying. What gear is it? I`ll take it off your hands
a637a8c594," :3, Youtube loves my HD videos  well maybe."
6ee7b5a972,  We are both following and I don`t think I have seen him online lol
fcbf31b293,is clamped out...haha
6a21e27d8f,Dad and Mum are heading that way and I normally jump in the middle and thash about a bit while having cat chasing dreams
00187f2f4f," naw, it doesnt match up LOL and i have no shenanigans to discuss...  but i did do the thing..."
00c13fa054,"As of today, _a_Bo0 and I have been going out for two years. Best two years ever"
165c626d41,Molly keeps punching me cuz she sees yellow cars. I`m gonna be covered in bruises. I don`t like this game
690f2b5e52,OK its official I'M OLD! at least I feel likewise OLD & TIREDD & WASTED!!
44b8b905f8,Through to quaterfinals of charity football tournament. My penalty save sent us through
04100a8743,Morning.  Tweet Tweet.
efb982e161, hello nikki! i just ended my exams 2 hours ago!  how abt u?
e3b9c4871f,is back in fine old melbourne town....
fc8fa4c792,Placed a $2 bet on a sure thing and lost.  no more betting for me!
c29d535afd,finally having my cup of coffee!!!
94b47653da,looking at all my old myspace status` oh mann. Skyrockets in flight! afternoon delight! AAAAAAAAfternoon delight!
450bd903de,Sitting at my desk wishing things were different
3ddea5d46c," Can`t really do anything about that, now can I?"
7ae57468d7,wants to go swimming
0084517a43,DANG! I just ran over a bunny on the way home.  Why do I feel so bad? And Why do I have more compassion for animals than I do humans?
0965b61ef3, Ahhhhh  Well at least I`m up to!
17b920af1c,can`t believe I`m leaving this place tomorrow.
76619d98f6, You meanie! The one time you go to Lux and I wont be there!
1f641e94b4," OHMIGOD, I would have loved that. Alas, there was just lots of gun play. No dancing"
81f6f8ff89, I couldnt come to see you in Southend on the 2nd as I couldnt get the tickets :[ Ill have to come see you when you solo tour
fc9eb14f18,@_supernatural_ http://twitpic.com/66l83 - i liked old ruby best.
36eb4b38b6,"I get another pack of geography test, so I have to correct it on the weekend."
96a05c5a56,"For every kiss you give me, I`ll give you three -"
69b5639159,Working!!! Still sick
1a799edd72,the weather in Prague is like the weather in Belgium -> rainy
0e2f13043e,reaaaallly bored
168e4275d9, it would be so fun.  too much to do.  not enough time or money.
1426009f75,_Eclectic but then you leave
eed683a571, 'Perfect Practice makes Perfect'
0a0a3310ca,And I just saw something real sad on my lunch... A dog with two broken back legs.
fd756d4288," to be fair, she was asking about mktg cd`s, etc, but I suggested more and she never even emailed back."
d7cb12f0b0,feeling sick. headache. bored. tireddd
291c7d1408,It is Gloomy outside. It is making me sad  I miss the sun and its happiness!!
716f15fa70, zombie wrangler sounds like fun. I don`t have halo wars.
1baeebaf86,"Garden going well, almost all the corn and peas are up, no onions or beets up yet though."
5010f92b03,Took a shift tomorrow.    I don`t really feel like working right now.
ca05889bb8,Organic chemistry  ah so confusing!
dbe1d16b29, it was only once for my big brother...and I`m done now
eb7354b57f, im having a bad day
ab47f25d4e, ooooo i love pretty feet
15944ba19b,  hey are you there?Oyy i geas you sleep...
fbfcbbfeb6, yaaaaaay i get to see you too   looking forward to cupcakes and fun.
20314ef0ab,computer.. please stop being so loud so i can do my work
22c06dbbd7," yay! now ill shall take your picture, and get a tattoo on my arm"
2a66823166,Chilling feeling really nice..
074ec90ae2,@ kbal24 I am sorry that you are feeling that way.
08a28d24c9,"fine, i give in, docs again today. not being able to breath this morning made me think i should. hate docs"
6b46c4b331,died again in KP  .. gonna upgrade some of my spells now first before heading back there... #eq2
8a6e9290b4, Hott as Africa lol yeah its hot here too and its a big storm here
50ea3c07b4, i didnt get the msg!! :`( but i bought princess
80ff73ec4b, Im at work!
6e93c85699," Hope Ye Got Dem; Ur Site Is Amazing, I Got On Everyday; I Tryed My Own, & It Failed  Lol,"
d6f0e4ac5e,just bought a good chocolate and a magazine... Later I`ll play comanche 4... My good saturday
f975278452,Dentist   but the chicks hot so thats a plus
2761490126, Your youtube account is down.
42b9e3bcd8, I know. But the second problem being: he doesn`t REALLY exist still applies. Shame
5567458202, yeah that will keep my mid section down
9bfd4a6e29,wish i didnt have to go to work tonight
2e6a74b4f7,don`t ya just love a free night to catch up on your DVR shows? ANTM here I come...ha ha!
95c725edb6,"Just got back in, and I`m absolutely exhausted, have to be up in 5 hours for work"
0be333fbc4," Almost, almost.. Thanks on the 'good save' Z!"
d6749d798c,House Hunting was a PAIN! House Shifting is a SUPER PAIN!! Packing never seems to end  I can`t even Imagine Unpacking :-P
cd8a65bc07,on my way to work! I am gonna miss general hospital
733afd2d19,if i ran the mile to mcdonalds and ran the mile back would that burn off a double sausage and egg mcmuffin lol
bde6f3102e,I have a cam sesh lined up tomorrow with my c4s winner  ill post screen shots in my lj. Friends only unless you convince me otherwise.
28762aa297,"boopboopboop. still talking to ashley & brittany.  i`ve been talking to ashley for forever, and our convo still goes places. we`re awesome"
bcd744d024,fresh prince and sleepy sleeps my nightly routine  gotta go to Dmv early tmrw
85040fe8e2,i looking at failure
355a1e84e2,just had a great talk with grace about how awesome God is and how he works...that somehow started with how remote controls work
b40b711cc2,"well i guess it all depends,undergarments."
7c843939bb,"ned to go to beathroom, don`t know if i can reach/find clothes. need to walk outsie to get to bathroom. ok at night, not ok in daylight."
7dd0e2f478,wanted to go to the club...dancing;)..but now iï¿½m tired anyways i have to go to work tomorrow!
e34f2f8c20,just had the most emo moment too many tears love my family and sorors
216703ba65, WOW.How sweet!
cd7a4ae111,got a case of the bubblies.
85f2090f04, That is messed up. I hope your day gets better.
5cafdabf02,_UK Argh Twitter didnt post my replies and tweets for ages  Aint up to much just enjoying the sun!
3139ac78db,"first day on new job,, bought a new clothes already and it was 40% off for employee discount!"
0e6fb9153c, ya mine too but for very different reason
f30abc6ee2, just took the Terminator trilogy :-D but what I need is actually TV series and I still can`t find anything tempting
725d9342bd,F.Y.I. a lot of you people that are following me i have unfollowed a lot of you  yer kinda boring me or not really helpful to my e-growth!
f43d50b4a7,Girls night in portland
4805c1b793,Tonight is my last night in my apartment...
64de609553,I did many things but missed tweeting
a73917f80c,you know you love your mom when you stay up this late just to wrap her gifts (which look glorious) & hand-make a card.. happy mothers day
c05493776f,Moodle Intro training this morning... ages since i`ve done that... and only 2 bookings
ced4773caa,Manchester was wayyyyy to busy!  so warm today also! :`(
de597e6ad6, its tomorrow.
d02a53a963,I`m going to school...JOY! :/ 7:20 am! I`ve got to go!  BYE!
b7942e0495,good morning work this morning gutted lol nevermind
b73671db3c," thanks for rubbing it in, jerk  where are you guys going this weekend?"
8e278328df,Came home after getting ratty in a shop with the staff and a blister on the foot. Meh
890cee2365,Fidel has no balls
2cc97395e7,ughhhh.... sad day.
9c43907052,is off to work
bd86d1998e,Just finished watching He`s Just Not That Into You.  Loved it.
8fc4181fdc,"Omg I want TF2, everybody on my Steam Friends list is playing it"
e5fa38b19e, next time? I might not get there this time if the bus has anything to do with it
409d9ffff3," Sorry, but I don`t see a Twitter user named "
5f1c68b046, sorry but I`m not impressed in the slightest b/c u don`t eat ****..more like saddened and confused
79b0ad601c, I get bit by ticks all the time  I eat a ton of garlic in the summer to keep them and mosquitoes away! boo >:O
7db6331c79, - I produce/direct/film/edit... I write... I coordinate events... I manage Don Fetti... there ain`t much I don`t do!
d917b7bac0,Sinse i had dis thing..not 1 reply not 1 message. Nuffin! pshh who cares..i know im special  X
b582845054, goodmorning
b77b368c05,"_bbA Ooh, nice  Well I guess not nice at the moment, being windy and rainy. But I like rain"
03a3f63189, I fee your pain its lady Ga Ga and It will drive you insane oh dear God her songs are in my head
f227d3770a,"It is so miserably hot, the a/c in my house is broken"
f82fc1a0f6,because he _real_nash wants to be an honorary Filipino  i`ll follow him now ;)) thanks !
7cbd7c1656,tired goodnight everyone
b4410b1922, lol. No new diet plan...ran late for wrk so didn`t hav a chance to make lunch. I ate a lot when I got hm!
b4fa2d20e4,  Good one
5f2d9ebebc,"is suffering from hayfever, is drowsy from too much Piriton, and is heading to bed with the air purifier on"
7e7452d16a,'how do you like them apples' is from the movie Rio Bravo. Good Will Hunting make a lot more sense now.
ba76e2a650,Time ticking by sooo sloooooooooowlyyyyyyyyyyyyy
c7440bb4e0, I want one  wanna give me one? ;)
ef01125fea,&&the night continues!  w/ my fav mazie; kristina; ericka && robin!
3c6d0e8b6a,just fed three very hungry stray kitties three cans or tuna. i hope they stay warm and safe tonight
21de91b845,everyone has left me and gone to bed
3b15707658, really? I hate the mobile twitter..its hard to tweet with a sidekick
4b5d8cb47c,"_N_Wilson C`mon, I like the superpower explanation better! LOL"
2539862087,haciendo mi primer app con Thin + Rack + some crazy stuff...
9cc5b65030,Boarding the USS Enterprise.. Warp speed ahead!   #fb
181bc1ee99, no way - those are great words.  Boys don`t get to own them.    Oh and was it your bday?
a79b6d3d87,Can`t find any pictures  !!!
8c05bfedf0,I sunburnt through factor 30
1cc3569a5a, yeaaa i just got the link off his lj
ce5d68dc85,its awful breezy out here good thing they sold blankets!
443f6d754f,"...wait, I lied."
768801365c, agreed
a025e21634,Nothing like In `n` Out and a LOST marathon after a long day of work.
6695713aa0, If you`re flying to NZ www.hot.co.nz is a great way to get results in aggregate.
001b0e9abe,she made my sister cry too hahah. bless her.  i hope she can do it again.
c45214ded3,"goodnight and good bye to all of you, hope you have the best of dreams"
b6500aeb87," Yep, they sang your song!"
6dc4931eba,"neighborhood research today, Day 1 of 5....and a little bit of shopping"
a3d6e9058f,just got home from doing the big shop totally munched out because i was so starving and im at weigh in in the morning oops
9ce96b939b,yo yo yo! i like ice cream
e78dbb2c35, wish i coulda been there
89dafd0c47,http://pinkpawsforlife.org/ - pets get cancer too.
f702a8f65f,"Hell, my iTunes music library is even bipolar!"
df54c36011, thank you alot
03c0f7ab4b,lol how I met your mother
4ca3acc003," yeahh, yeah its the hifi lol. grr dads being a pain, he said if i dont find anyone to go with i cant go :@"
c694267ebf,Changing my online nickname to mtaby (which will hopefully be my uniqname as well)...hope the change goes by well (domain is available  )
90d40a7b06,"  oo, oo, I must compete... let me login to my work email to see if I can top that"
b64bc93eca,is playing Uno  http://plurk.com/p/rprl0
f582af3e26,_w thank you..
0aaf4fbf71,Ill in bed my stomach is killing me
ca0c42f1ed,"I lost 4 followers over night, nobody likes me"
bc18f58d97, well kris is making me a sick panda
35fd1938b0,wow. someone`s proud of me.
176b4c7ca2,What an incredibly great day.  hahaha!
2ecf90d8c1,"Just hangin out at home, watchin twiligghhttt ( and readin it (AGAIN!!) lol School sukked today Bahaha"
88b7794beb,"Good morning  I don`t think it has stopped raining once for the past three days or so, but who cares?"
e185cc07fa," I had recommended Harney & Sons (http://www.harney.com/) from where I order much of my tea, I think."
169b18e890,"Omg, I`m a murdere! I accidently just killed a spider"
3c8698c64b, yup
3db79a5f97,hanging out at school... last day for seniors
6fc523d6a3," what a smashing show tonight! Love the Killers! Wish I had been there, gutted... Such a shame they got cut off mid-song at the end"
7b3779a808,my head is hurting
28d3a8aef0,One lactose pill is not enough for coffee....oopse
331b42de7d,_Mitchell i`ve never been to the opera before...don`t think that was me
9773fbe61a,i am talking on the phone!!!!!! to paul!!!
8c644ad7b2,"Now Im in the work  , I miss my home, any news?"
60ca07cc1e, LOL!  Too true
331663d438,"watched 100th episode of numb3rs. loved how they did a throwback to the first episode, using the sprinkler theory"
7d770c7bd6,i have such a sore head
eefdabd912,Ahh! Members of the toasters and  playing with void union! Sick! I missed  and we are the union
196b4d6897,  Thanks for the greeting
c4d2ced255,I wish I could spend my last weekend as a high school student in burbank with everyone and not fly off to dc
3ac0b1b41a,"Hi, my name is Kate and I`m addicted to mm`s!"
5c4961181e,playing the game of watching straight people hook up but can`t leave because of another reason
e03324c33b,i lost a follower
6e9c41f069, I hope your mom is ok?
f172eab046,i used to have an ozzy osbourne pillow. my mom threw it out. i miss that thing.
2cab9f3a6c,_Lovato Never been better thanks  what are you up to?
8b1891bdfe, Happy Mother`s Day ~ Did you watch SNL?  If not U missed a hoot with Jimmy Fallon
f4d97a5add, i don`t have texting.....
6ec800a85c," Ha! Thanks Bryan! And don`t remind me about the state budget issues.  Actually, Steve only has 6 staffers in 3 offices."
8c83dbd5f2,dangit. LSU w/ a 7-spot in B7 now leads Southern 8-2.  Was intentionally not mentioning anything and it got jinxed anyhow.
9260a2fc53,"twittering, texting, and ipoding. i love the invention of mutitasking!"
37ed7e29d6," Thank you! Your makeup art is top-notch, come to my house every morning! ha ha"
36202a7323,_ yaaaay mish is following gab!
13a9be1098, Haha same!!! But its gonna be awhile til it comes to sweden i think...
0531b5db31,_Roy i tell them it`s facebook minus everything but the status updates.
029bb4b8c1,"I woke up at 5:45. Didn`t have a full bladder, wasn`t sick... And to top it off, I went for a run. Now I wanna go back to bed"
5f06a5a615," talk to their creators yesterday no date for public release, just developers"
c4287c0723,Western Digital Caviar Black 1TB SATA 300 NCQ 32MB on the way...
bfe8f0ab98, i canï¿½t choose one  i love all the songs on LV&TT;bt if u like... Read More: http://is.gd/JkVF
49f568ec8e,is getting ready for an awesome service!  - http://tweet.sg
5c3831e16a, another david hughes on your list? I`m hurt   ftw!
9878afadec,Trying to figure out how this works  ... BOO
e62c88c16c,busy exam week coming up! always look on the bright side of life  *whistle*
f60e5eccec,exams. thennn some sexy time.
85abfc1079," thanks, feeling good and off to New Forest later"
11da672d95," Haha k we should stop here. If not, it`s going to turn into a **** section. Ohwell, my parents just came home"
6c8e423e77,Joining twitter! Just added a random person
28c0cdac1a,"I did the dishes and I`m now on a train to Newcastle. Have to leave #nontweetinggirlfriend behind for 2 weeks, which is always a bit sad"
5d6b3d52b0, tip 2 : at the very least make sure the bottle top is on securely and tightly...
a7966b1708,Working technology! I love you WAZ!
0dca85c051, DANG...when did they plant those thorny bushes there? OUCH...no kitty hugs today
5eb78ad113,right. coursework now. PROMISE
89cffcbd41,is going to drink a mojito and lay down to watch movies with my hubby. Goodnight fellow tweeters
77a6add433,"loved, but hated driving in pollution"
ba03ec478e,This cigarette is so relaxing
044d652e38,sheboygan / teekay / other kids / fight / angus / ryan / mall / mcdonalds / high / party / beer pong / drink / drive home. fun night
5e47f76a0e,"_hypnotic oh thanx, just when i thought ilost it, iappreciate it"
3706116a65,always makes bad decisions
8f60a3357d,ITS RAINING ITS POURING.............where is my spooning  buddy
ea2f9935d8,Just burned my tongue!!
2cb4cd7698,lay by the pool and take a nap. my agenda for the day
a1f3adf7ea,Talking to my best mate and my boyfriend on msn
cf37a24230,Welcome  my first German follower  My mother Hermine is from the Sudetenland and came to Sweden as a refugee in 1948
cff1d2d8b6, I just re-skinned. Still figuring why tweetsuite isn`t updating
498b669de3,A gift to myself. PUBLISHED! Episode 68 Align and Re-Align with Sensitivity Level 1-2 75 min #yoga class  http://bit.ly/8QAgh
2573cc2604,I feel really bad for female racoons with abusive racoon husbands... when you always have black eyes- no one can help
86727ae7f2,http://twitpic.com/67ljj - As if teenagers need any more encouragement
eb29aeedad,"Just helped save a runaway dog. he didn`t want to be my friend, though."
84a051fc49,Be my Yoko Ono and follow me wherever I may go !
34e9079641,"So much to do this summer, hopefully all comes in favor and nothing has to be cancelled  worked hard for it..."
08a2cb5129,"Auditions are good but, Iam super nervous! That is one of my virtues"
05ed6c49d8, sorry to hear about your dog
6ff9e249ea,Going to sunnybank
e741cc9d96,I wanted to see the story on ACORN tonight on Glen Beck but I missed it
74be5dc362,So slpy 2day  zzzz
519c8c1740,"Ok, shortened urls are fine and all but, please, give me more context other than just 'cool'. Not everyone has 'url-auto-expand'"
6d650f955c," http://twitpic.com/4w0yj - wow, fancy!"
a8ce81e642, So stinkin` adorable!  I want to come check out the studio
b28a10ed09, hey Bow when yu comin baxx 2 thaa 614 we miss yu hun  ...614 all day!!
db83ff224e, You`re still welcome - the door`s wide enough for your zimmer frame
ca815fe8c9," That`s what`s up hah. I`m great, thanks  Just waiting for all the craziness to take off."
977dcb08e9,"YAWN! Ow, caught a cramp  maybe I should take a nap"
814324ccdc, Happy Mother`s Day to the only mother I have on my list!
52ee74ac52, No money... and No Car...
1fb43f9649,"hey  please reply me, i can`t call you im from Mexico and i don`t know the code  love you"
835d49c1ef,The Blowout ended
8f45d14d87," haha you didnt see my macbook or my 24`` imac in that pic, so feel extra jealous lolll"
dfcccb13ba,Happy moms day
8c37fb6d50,"Morning everyone! Going to a gig now, then a run. Update you all later"
514e9ebe67," been there, done that"
662c025def,Chilling with my baybee sarah!  i love this girl
0461163b76,wishing i could go out of town this weekend
ee61128d20, hey Mr Danger!!!
2f79c7d9e0,Rickroll`d by iTunes on shuffle
9af73e9e0c,At an art party. No crazy artists as such. Bit padestrian. No skanking
941a5a75fa, at the #manics gig.  Toasting your speedy recovery - sorry you can`t be here
14deab8f6f, Have fun amorsote even tho u forgot my bday which is today
f763af7a90,  hi mariah
2d89610d18, lol trying to take after her old man eh? Good for her! hehehe very cute!
22076dad91, thanx
ac876ae0c5,"Back at it after a weekend of working in the yard. Didn`t open the laptop once, and I`m thankful."
4c60d96a1a,wish i was 17 again
a9f5a7ec14, gotta check with the bro on that...and mine is a girl
e5ec036d60, she said no
937d903511,Okayyy  you can read it to me cause then I`ll feel special haha.
3927f93833,"_the_game GIRL!  Work it! Hope you had the Slammer, and had fun with the Moldovan! I want to hear details!!!"
cc2b050151,dice watching Heroes again.  http://plurk.com/p/svhvh
9cc5a9f2c1,"white pointy shoes haha, and ah you got me excited about the new drummer  youre mean"
c373d0063c,i want to see ephraim zenh tomorrow! a lot. but can i find a sitter? wtf? why does everyone have plans? it`s only saturday night...sigh.
5295a74fba,"Just got done discing, found two discs in the last two days. Solid.  Wish  would treat my koozie better and not throw it around"
25d0ae4faf,The case for my iPod Touch is literally falling apart.  So junk
78b6109e71,: Oh its begun long before this!
3f96c39a12,http://www.bodybuilding.com/fun/richardchan.htm OMFG this dude looks well `ard! He puts me to shame...
89e4a3e8b6,"it appears we found the dog.....as we were posting signs with his picture, someone else was posting 'found' signs with his picture...."
6ebce5c001,"Peeps still here. Fun times. Gotta sleep tho. Work in the A.M. Some cool, hot chicks here. But none as cool as ____________. Missing her"
4b7059f018,"Dadgum, I think this nations shipping needs have shut down completely. still no freight for carriers out there."
1d9c6a757d, lol well i learned somethin new  thx !
7a265d05bf," HA.. I look at Twitter games as harmless fun. Despite being author of Twitter book, I try to talk about other stuff"
d552770b7b,Wish I was in Chicago.
856a7103ca,its my bday!!! I`m gettin older!
1b893952b5, My son is back at school today - feeling much better. He wasn`t too sick...he didn`t stop eating!
579f779ac0,is pumped and bummed all at the same time.......
ea1073bd4e,_B all the shows are sold out  so I have to wait til tomorrow or sunday...
86ad37ee29, Morning Sunshine
dd5c0c0dac,Long to-do list. Little desire to do it all.
b1dd0880a8,"Please remember you need a helmet for the bike asap, talk to you later ok hope your head not to bad"
c099a82f08,Deucie picked up by his sitter for the weekend.
545b1b920b,"Well poop, my guitar lesson was canceled today  I`m so sad. I hope his son feels better soon tho."
fc34a621fe,The Eagles make saturday nights so much better.
56f394817d,I watched wayyyy too much Beverly Hills 90210 today and I am not proud of that fact.  TV FAIL
ef77fa3f54," wish we could have surprised them and gone to H, but just couldn`t work it out."
3cc4c6795d, Nice we didn`t see the fireworks but we sure heard `em
da3d86d018,_a_michael CUTE  thanks for sharing! AND PLEASE Direct Message ME before you go to bed James ;) ;) you know you want to!
a850c32e0c,Need a nap  but I have to take 4 trains now
a248c85fab,Going to third
a8bded0645,"I also think that I`m talking to myself now. Okay I need to get to bed. BTW, I miss my brothers."
e71a708caf,i am soo **** sick of wades mood swings... uhh i hate him.. he`s an ****!! ahhhh
51b158d925,  YOU MAKIN` ME ****
63c1de94bb,another week starts
15e9a33cdd, Happy Mothers Day! i hope tom got you something special! enjoy day!  xo
2a9456741d," it was put on by our neighborhood, so just a little one. Like 25 runners. I got 1st place, with an okay time. I was happy."
1d6411e9dd,"failed inspection. Did you know you can pass wo/oven, but not wo/anti-tip bracket, which is only sold w/oven? This is worse than taxes."
27dcf16c2e,Today is my last official day of Uni! No more balancing uni work with music!!!! Til october atleast
7f27f975af,Doing a mass cleanout of my room before rearranging it. Just sent mother out to buy me a bin and a bookshelf since mine sucks. Bad mood
5e7e087b14,I think my modem failed-having pc withdrawals..
6bf96a6fe8,"  I am mid-detox, I won`t eat any"
fac8f5cc3f, it sure is  Hope you`re having a great morning
99a4e6357d,"hey there  how are you going? looking forward to weekend, sadly im workin both sat sun"
dfc6e5dd39, I want to talk with but the calls are so expensive  I LOVE YOU
f5a2614648,"writing out mother`s day cards to mom, aunts, and AMYYYY can`t wait for her to be a mommy"
6a0b93b7e8,"is abit happier at the thought that Ashleigh & Loocie with be here soonish, but sad to miss her S-ane  ;)"
ddf799d5f8, We`ve just 16ï¿½C today&cold wind..  Want it 2b like 25ï¿½ to 30ï¿½! I love hot weather! But I reaped the 1st strawberry yday!
6abf30463f, nah i understand you cant cancel i just wanted you to come
62fb91d2e2," sorry 2 hear albert isnt well? dont know whole story, so i`ll keep ya`ll both in my prayers. (((hugs))) 2 u both!"
a544aca4f7,  what`s that? The sun? No sign here
d774c51ca3,Locked out of my **** house!
eb4d5db11a,"Dragging myself to work, missed my fitness class this morn. Need one more weekend day"
b179400d33, *fretful look* Okay. But I think it`s mumbling something. It`s a bit muffled under the hat but it sounds like 'I need Lactose'.
a9ebd5a36c,now going to watch the brand new episode of `The Hills`  cant wait!!
2d6c2b54f1,"_reality ****, you`re gonna feel that tomorrow, or tonight. Coffee = laxative.  How`s the writing coming?"
0a542ae798,tomorrow is mothers day. so good food & presents for mom. good to be back & go to the junction with the coolest people at ollies
3b2eee645a,Breaking the daily build broke my daily plan as well
c85674fa22,OMG JLO AND MARC ANTHONY WERE AT MY OLD SCHOOL GRADUATION  BRB UPSET
0746994570, just answered you- never learned how to write in French- just basic stuff-
a77c6a697c, My sister is graduating too & I can`t afford to buy here anything
9a5c481f8e," Wow, that`s really sweet! I`m assuming this is blog-related.  Thanks so much."
949519175d, ii DON`T HAVE ANY EiTHER
d423fe1be8,Computer is packed away. There goes my life. Right into a cardboard box.
9dd5375c80,my music http://www.myspace.com/janedurkin
5a45a070ed,Cathylo-fran! I`m glad i can vent out to you about this. Thanks for being here for me bestfriend
dd84a68427,Going into liverpool soon
d0e0be33a9,lost HIATUS noooooooooooooooooo D: back to school tomorow. back in 10TY  ()
4d1d3dd893," aww homesick  i feel you! im homesick for my 2nd home, campp"
93210f6f4f, he totally got you! ;) i think it`s awesome.
b104b9ebd8, I would like to be able to go just to ONE of those
2dd635e929, hahaha.. sadly this one`s supposed to be done individually.. so no chance of social loafing lol
42c3e658a7,Working on our baseball fundraiser  Get 10% percent off Platium or Diamond wedding package if you let us know you saw us on Twitter!
e595755787,ughhhhhhhh i don`t feel good
f3a805366c,**** i`m gonna miss the grand prix.I`m going to have to try and sneak back to the room
b3940abd6f,Please don`t vote for her out of sympathy!  #BGT
89e9857e5a,"Buffett Lambastes Bankers, Insurers for ï¿½Greed,ï¿½ ï¿½Stupidityï¿½ http://is.gd/wyAB"
16548b81c2,The sun is out here in Melbourne! Happy Mothers Day to all the mums out there
85537b6837, i was right about the wave off
43b42b08ef,She didn`t make the challenge
1bf63f87e7,Is listening to Prima j - rockstar so dang catchyy
2a4d0b7e85," I think #FF should be Feline Friday anyways, I want cat pictures. Maybe those are only for Caturday though"
1833176869,thank you  (: cant wait!!!! ummm btw ima crash still sick
5048e11fbe,Has finally taken a shower after much distraction from twitter and the bubble wrap off to read  and drink a smoothie
53302643ec,Game 6...who wants it...u already know who the league wants
f50755906e, eat (cup)cake
ba786311f9,http://twitpic.com/4we4j - Speed lessons on the main screens on center court! I had to take this pic
2d882d5270, womp womp woooomp!
3cf2a5d309,.: no health insurance is not an option.
09aa0fa4a8,"Off to Saigon in the morning, n Hanoi from there....."
f98758d586, yeah! but too late hun  lol
4d34639c6e,Sulking at home while it rained was poor strategy.  Now i`m watching the sun shine from a desk in the Robarts reference room.
6631eb87ee,_Mcfly how cool will that be  she is so nice!! Bless her=] so what ya upto? Love you (L) XoxoX
c463d96db2,Dangling belly rings are a bad investment...the cutest ones ALWAYS pop
a4b7684c38,you can learn a lot from another person.. dont try to out better oneself when its all about love and happiness  goodnight
7b4446cd34,and we`re off  to OT !! exciting game like always
0e31b481b5,sighs. where`s my candy
caf738c7d5,_Lhoste Thanks you so much for following me on Twitter; I hope you find it as exciting as I do! Looking forward to your tweets!
270aa8873d,Are you going to hate being around my baby?
b78ec00df5,  enjoy ur night
14657acc93,"wow, serious hard time sleeping. on a decongestant and its keeping me wide awake. I JUST WANNA SLEEP"
c8dc60ae0a, aww tessy wanna hug?
85509c8f9d,http://survivingtheworld.net/Lesson5.html << I chose the wrong career
5660901cdc,_is_one84 Those suck so bad.
0144e85a19,just got back from Mcfly concert ahh it was so amazing! and I am now in love with David Archuleta
47ac7fd547,why are matters of the heart so complicated?
ebbac9da52,  probably why he`s still married to Joan perhaps?
5dc6ddd476,I wish yesterday was Friday
39e274d8ea,happy mothers dayy
ccf70b3841,Match of Handball this a the afternoon
f165439003,responding to more questions at Thou Shall Blog! I appreciate this community.
7812fa18bd,my blog is now updated
a56fdab784,"word is marlon brando gave him 25 cent . . . yeah , tha GODFATHER"
49a20a3d38," ugh something is wrong, suddenly I feel extremely flushed and shaky and I broke out in a sweat. Idk what`s wrong."
5e4e914e8c," im kinda tired enough to sleep, but 'Migrate' has got me up singing along, haha"
ac5a2b056a, That will make things fair. My poor Tiger has no claws or nutz
57c7383b1e, Just kidding! Don`t go around quoting me
d68d87da7b,well.. all my slacking off earned me a D and a C   but at least everything else are A`s and B`s ^^  next school year all B`s and A`s Esh!
f68512137c,had a great day...and now I`m off to bed. tomorrow I`m back in sd
c895803577," Yep, that`s me all right - I don`t mean the monk is Me - that`s my (as in a photo taken by me) in Better Photography"
d6f302d5b2,STEP 1: be a photoshop expert  http://plurk.com/p/ros47
3a174147aa,I had fun at Daisy`s Mexican Fiesta .
11f36369f3,exam at 8.
269bfba561,sitting in the parking lot-by myself  i miss you baby. couple min til i gotta deal with a ****. then i`m peacin` out and hitting the gym
8893a30da7, got it i`ll send you an email in a lil bit i have a lot to say
